,athlete_id,name,born_date,born_city,born_region,born_country,NOC,height_cm,weight_kg,died_date,h to w ratio,first_name,born_year
145333,149055,Sofiya Holichenko,2004-11-23,Kyiv,Kyiv,UKR,Ukraine,,,,,Sofiya,2004.0
136150,139373,Sofie van Dueren,2004-05-10,,,,Sweden,,,,,Sofie,2004.0
136164,139387,Siria Dore,2004-05-06,,,,Switzerland,,,,,Siria,2004.0
141413,144958,Sin Yu-Bin,2004-07-05,,,,Republic of Korea,,,,,Sin,2004.0
136400,139626,Simone Terraneo,2004-06-30,,,,Switzerland,,,,,Simone,2004.0
136141,139364,Simona Macková,2004-12-07,,,,Slovakia,,,,,Simona,2004.0
136246,139470,Sidre Özer,2004-03-11,,,,Türkiye,,,,,Sidre,2004.0
138468,141876,Sheng Lihao,2004-12-04,,,,People's Republic of China,,,,,Sheng,2004.0
136638,139869,Severin Reiter,2004-01-30,Schwarzach im Pongau,Salzburg,AUT,Austria,174.0,63.0,,2.761904761904762,Severin,2004.0
136665,139897,Seth Strobel,2004-07-20,,,,Canada,,,,,Seth,2004.0
136174,139397,Sergey Murashov,2004-04-01,,,,Russian Federation,,,,,Sergey,2004.0
136490,139716,Sergey Ivanov,2004-04-03,,,,Russian Federation,,,,,Sergey,2004.0
136984,140220,Serena Pergher,2004-02-26,Trento,Trento,ITA,Italy,,,,,Serena,2004.0
136190,139413,Sebastian Maddock Rasmussen,2004-04-04,Odense,Syddanmark,DEN,Denmark,187.0,76.0,,2.460526315789474,Sebastian,2004.0
136504,139730,Sebastian Aarsund,2004-08-16,Stavanger,Rogaland,NOR,Norway,,,,,Sebastian,2004.0
136205,139429,Seamus Casey,2004-01-08,Miami,Florida,USA,United States,,,,,Seamus,2004.0
135758,138972,Sara Plakalović,2004-01-21,,,,Bosnia and Herzegovina,,,,,Sara,2004.0
136237,139461,Santeri Sulku,2004-06-13,Helsinki,Uusimaa,FIN,Finland,,,,,Santeri,2004.0
136428,139654,Sanne Claessens,2004-01-05,,,,Netherlands,,,,,Sanne,2004.0
136209,139433,Sandra Schmidt,2004-02-12,,,,Switzerland,,,,,Sandra,2004.0
136417,139643,Sander Selvær,2004-03-17,Stavanger,Rogaland,NOR,Norway,165.0,63.0,,2.619047619047619,Sander,2004.0
136023,139245,Sampo Yliheikkila,2004-11-09,,,,Finland,,,,,Sampo,2004.0
136420,139646,Sai Lake,2004-12-09,Geelong,Victoria,AUS,Australia,,,,,Sai,2004.0
136206,139430,Ryan Chesley,2004-02-27,Mahtomedi,Minnesota,USA,United States,,,,,Ryan,2004.0
136375,139601,Ryan Koelgen,2004-05-17,,,,Netherlands,,,,,Ryan,2004.0
136240,139464,Rutger McGroarty,2004-03-30,Omaha,Nebraska,USA,United States,,,,,Rutger,2004.0
137059,140321,Ruslan Gazizov,2004-01-21,,,,Russian Federation,,,,,Ruslan,2004.0
135993,139212,Ruka Ito,2004-02-21,,,,Japan,,,,,Ruka,2004.0
136258,139482,Ruka Kiyokawa,2004-06-10,,,,Japan,,,,,Ruka,2004.0
136321,139546,Rubén Espósito Vigo,2004-07-24,,,,Argentina,,,,,Rubén,2004.0
135945,139159,Ruby Star Andrews,2004-12-29,,,,New Zealand,,,,,Ruby,2004.0
135919,139133,Ross Craik,2004-08-31,,,,Great Britain,,,,,Ross,2004.0
135931,139145,Romet Mäesalu,2004-06-03,,,,Estonia,,,,,Romet,2004.0
136199,139423,Roman Kechter,2004-02-16,Weilheim in Oberbayern,Bayern,GER,Germany,,,,,Roman,2004.0
136337,139562,Rodwin Dionicio,2004-03-30,,,,Switzerland,,,,,Rodwin,2004.0
136506,139732,Robin Leibzig,2004-04-25,,,,Switzerland,,,,,Robin,2004.0
135899,139113,Ričards Vonda,2004-07-05,,,,Latvia,,,,,Ričards,2004.0
136360,139585,Riri Noro,2004-05-15,,,,Japan,,,,,Riri,2004.0
136232,139456,Rio Noro,2004-05-15,,,,Japan,,,,,Rio,2004.0
136176,139399,Riley Langille,2004-12-27,Subiaco,Western Australia,AUS,Australia,,,,,Riley,2004.0
135464,138678,Renārs Grantiņš,2004-05-07,,,,Latvia,,,,,Renārs,2004.0
136244,139468,Renee Lendi,2004-11-20,,,,Switzerland,,,,,Renee,2004.0
136118,139341,Regina Schermann,2004-09-23,Budapest,Budapest,HUN,Hungary,161.0,,,,Regina,2004.0
136399,139625,Rastislav Eliáš,2004-04-18,Nyíregyháza,Szabolcs-Szatmár-Bereg,HUN,Slovakia,,,,,Rastislav,2004.0
136361,139586,Pusle Dyring-Andersen,2004-12-30,,,,Sweden,,,,,Pusle,2004.0
139328,142794,Prithika Pavade,2004-08-02,Villepinte,Seine-Saint-Denis,FRA,France,,,,,Prithika,2004.0
136870,140106,Polina Tyurina,2004-05-08,,,,Russian Federation,,,,,Polina,2004.0
142860,146488,Pieter Coetze,2004-05-13,,,,South Africa,,,,,Pieter,2004.0
142916,146546,Pia Babnik,2004-01-02,Ljubljana,Ljubljana,SLO,Slovenia,,,,,Pia,2004.0
136239,139463,Peter Repčík,2004-01-04,Košice,Košice,SVK,Slovakia,185.0,84.0,,2.2023809523809526,Peter,2004.0
135713,138927,Petar Perušić,2004-04-07,,,,Croatia,,,,,Petar,2004.0
136850,140086,Paulina Ewald Gröndal,2004-02-04,,,,Sweden,,,,,Paulina,2004.0
136168,139391,Paul Ludwinski,2004-04-23,Pickering,Ontario,CAN,Canada,,,,,Paul,2004.0
136189,139412,Patrik Melicher,2004-03-25,Brezno,Banská Bystrica,SVK,Slovakia,192.0,86.0,,2.2325581395348837,Patrik,2004.0
136354,139579,Patrik Dalen,2004-03-11,Lørenskog,Viken,NOR,Norway,181.0,74.0,,2.445945945945946,Patrik,2004.0
136178,139401,Pascal Kilchenmann,2004-07-26,,,,Switzerland,,,,,Pascal,2004.0
136212,139436,Pano Fimis,2004-06-17,Richmond Hill,Ontario,CAN,Canada,,,,,Pano,2004.0
136242,139466,Pandora Nåtby,2004-04-07,,,,Sweden,,,,,Pandora,2004.0
136491,139717,Pablo González,2004-02-17,,,,Spain,,,,,Pablo,2004.0
136503,139729,Pablo Mata,2004-02-06,,,,Spain,,,,,Pablo,2004.0
136698,139930,Ožbe Kuhar,2004-09-26,,,,Slovenia,,,,,Ožbe,2004.0
138301,141698,Ou Yushan,2004-01-13,,,,People's Republic of China,,,,,Ou,2004.0
136228,139452,Otto Salin,2004-03-07,Helsinki,Uusimaa,FIN,Finland,,,,,Otto,2004.0
136339,139564,Otto Heinonen,2004-01-10,Tampere,Pirkanmaa,FIN,Finland,,,,,Otto,2004.0
136488,139714,Otto Hokkanen,2004-02-10,Lappeenranta,Etelä-Karjala,FIN,Finland,,,,,Otto,2004.0
141723,145304,Osmar Olvera,2004-06-05,Ciudad de México (Mexico City),Ciudad de México,MEX,Mexico,,,,,Osmar,2004.0
136220,139444,Oskar Just Petersen,2004-03-08,,,,Denmark,,,,,Oskar,2004.0
136329,139554,Oskar Bakkevig,2004-07-24,Oslo,Oslo,NOR,Norway,,,,,Oskar,2004.0
136437,139663,Olivia Klaar,2004-03-22,,,,Sweden,,,,,Olivia,2004.0
144252,147938,Olivia Asselin,2004-02-24,Québec City,Québec,CAN,Canada,162.0,,,,Olivia,2004.0
136187,139410,Oliver Villadsen,2004-06-11,,,,Denmark,,,,,Oliver,2004.0
136415,139641,Oliver Olof Marklund,2004-12-24,Herlev,Hovedstaden,DEN,Denmark,186.0,97.0,,1.9175257731958764,Oliver,2004.0
136471,139697,Oliver Thestrup Hansen,2004-04-08,,,,Denmark,,,,,Oliver,2004.0
144870,148575,Olesya Graur,2004-03-17,,,,Kazakhstan,,,,,Olesya,2004.0
136532,139758,Oleksandra Mokh,2004-02-27,,,,Ukraine,170.0,57.0,,2.982456140350877,Oleksandra,2004.0
135740,138954,Oleksandr Lisohor,2004-01-12,,,,Ukraine,181.0,73.0,,2.4794520547945207,Oleksandr,2004.0
136070,139292,Oleh Muratov,2004-01-09,Kharkiv,Kharkiv,UKR,Ukraine,175.0,62.0,,2.8225806451612905,Oleh,2004.0
143286,146928,Okyanus Arıkan,2004-07-08,,,,Türkiye,,,,,Okyanus,2004.0
137547,140909,Nərminə Səmədova,2004-06-10,Bakı,Bakı,AZE,Azerbaijan,,,,,Nərminə,2004.0
136408,139634,Nubya Aeschlimann,2004-11-11,Wichtrach,Bern,SUI,Switzerland,,,,,Nubya,2004.0
136382,139608,Novruz Bayhanov,2004-03-17,,,,Turkmenistan,,,,,Novruz,2004.0
135872,139086,Nora Østgård,2004-05-29,,,,Norway,,,,,Nora,2004.0
136309,139534,Nora Pollestad,2004-06-09,Stavanger,Rogaland,NOR,Norway,,,,,Nora,2004.0
136084,139307,Noah Bodenstein,2004-10-14,Lausanne,Vaud,SUI,Switzerland,,,,,Noah,2004.0
136238,139462,Noah Greuter,2004-07-05,,,,Switzerland,,,,,Noah,2004.0
136388,139614,Noah Warren,2004-07-15,Saint-Jean-sur-Richelieu,Québec,CAN,Canada,,,,,Noah,2004.0
136575,139802,Noah Kallan,2004-12-09,Schwarzach im Pongau,Salzburg,AUT,Austria,179.0,66.0,,2.712121212121212,Noah,2004.0
136153,139376,Nino Tomov,2004-04-20,Sofia,Sofia Grad,BUL,Bulgaria,,,,,Nino,2004.0
136131,139354,Nina Harju,2004-06-14,,,,Switzerland,,,,,Nina,2004.0
136392,139618,Nina Hudáková,2004-04-08,Košice,Košice,SVK,Slovakia,168.0,60.0,,2.8,Nina,2004.0
138634,142045,Nikolas Antoniou,2004-01-20,,,,Cyprus,,,,,Nikolas,2004.0
136378,139604,Nikola Janeková,2004-11-22,Banská Bystrica,Banská Bystrica,SVK,Slovakia,170.0,60.0,,2.8333333333333335,Nikola,2004.0
136538,139764,Nikola Trembošová,2004-09-26,,,,Slovakia,,,,,Nikola,2004.0
136215,139439,Niklas Kokko,2004-03-14,Oulu,Pohjois-Pohjanmaa,FIN,Finland,,,,,Niklas,2004.0
136324,139549,Nikki Sharp,2004-12-29,Mona Vale,New South Wales,AUS,Australia,,,,,Nikki,2004.0
136502,139728,Nikita Ryzhov,2004-03-23,,,,Russian Federation,,,,,Nikita,2004.0
145088,148800,Nikita Andreyev,2004-09-12,,,,ROC,,,,,Nikita,2004.0
136251,139475,Nie Xinrui,2004-03-04,,,,People's Republic of China,,,,,Nie,2004.0
136286,139510,Nicole Hall,2004-03-24,,,,Sweden,,,,,Nicole,2004.0
136377,139603,Nicolas Elgas,2004-05-03,,,,Luxembourg,,,,,Nicolas,2004.0
136235,139459,Nausikää Clement,2004-01-31,,,,France,,,,,Nausikää,2004.0
136223,139447,Nathan Nicoud,2004-11-21,Saint-Gervais-les-Bains,Haute-Savoie,FRA,France,,,,,Nathan,2004.0
136129,139352,Nate Danielson,2004-09-27,Red Deer,Alberta,CAN,Canada,,,,,Nate,2004.0
135909,139123,Natalie Asp Wiksten,2004-10-21,,,,Denmark,,,,,Natalie,2004.0
136100,139323,Natalie D'Alessandro,2004-06-16,Toronto,Ontario,CAN,Canada,,,,,Natalie,2004.0
135825,139039,Natalia Ayala,2004-04-15,,,,Chile,,,,,Natalia,2004.0
135891,139105,Natali Vedro,2004-08-14,,,,Estonia,,,,,Natali,2004.0
144136,147813,Nahiara Díaz,2004-01-25,Caviahue-Copahue,Neuquén,ARG,Argentina,,,,,Nahiara,2004.0
136296,139520,Nadia Häner,2004-02-14,,,,Switzerland,,,,,Nadia,2004.0
136493,139719,Nadia Sancha,2004-02-04,,,,Spain,,,,,Nadia,2004.0
137550,140912,Məryəm Şeyxəlizadəxangah,2004-07-18,Tehran,Tehran,IRI,Azerbaijan,,,,,Məryəm,2004.0
137038,140274,Māris Šternmanis,2004-07-30,,,,Latvia,,,,,Māris,2004.0
136316,139541,Márk Weidemann,2004-01-27,Budapest,Budapest,HUN,Hungary,190.0,77.0,,2.4675324675324677,Márk,2004.0
140204,143705,Mutiara Putri,2004-07-07,Jambi,Jambi,INA,Indonesia,,,,,Mutiara,2004.0
136751,139984,Morena Poggi,2004-11-30,,,,Argentina,,,,,Morena,2004.0
137342,140694,Mollie O'Callaghan,2004-04-02,,,,Australia,,,,,Mollie,2004.0
136775,140011,Mitsuki Ono,2004-03-05,Saitama,Saitama,JPN,Japan,,,,,Mitsuki,2004.0
136140,139363,Mirren Foy,2004-01-27,,,,Great Britain,,,,,Mirren,2004.0
142466,146077,Miriam Sheehan,2004-09-20,,,,Puerto Rico,,,,,Miriam,2004.0
136443,139669,Minami Kamada,2004-04-01,,,,Japan,,,,,Minami,2004.0
136198,139422,Milán Ivády,2004-04-13,Budapest,Budapest,HUN,Hungary,180.0,74.0,,2.4324324324324325,Milán,2004.0
136473,139699,Mila Lutteral,2004-11-22,,,,Argentina,,,,,Mila,2004.0
136362,139587,Mika Mönkkönen,2004-01-25,Vantaa,Uusimaa,FIN,Finland,,,,,Mika,2004.0
135780,138994,Mihaela Danoska,2004-04-22,,,,North Macedonia,,,,,Mihaela,2004.0
136180,139403,Miha Beričič,2004-04-15,Ljubljana,Ljubljana,SLO,Slovenia,,,,,Miha,2004.0
144264,147950,Miha Fontaine,2004-01-03,Magog,Québec,CAN,Canada,,,,,Miha,2004.0
136832,140068,Michelle Göbel,2004-02-18,,,,Germany,,,,,Michelle,2004.0
136983,140219,Michał Kopacz,2004-01-20,,,,Poland,,,,,Michał,2004.0
135942,139156,Merlin Gros Soubzmaigne,2004-10-24,,,,France,,,,,Merlin,2004.0
136697,139929,Melissa Peperkamp,2004-04-22,Utrecht,Utrecht,NED,Netherlands,,,,,Melissa,2004.0
136489,139715,Maël Halladj,2004-09-02,Annecy,Haute-Savoie,FRA,France,,,,,Maël,2004.0
135998,139217,Max McDonald,2004-02-08,,,,New Zealand,,,,,Max,2004.0
136040,139262,Matěj Švancer,2004-03-26,Praha (Prague),Hlavní město Praha,CZE,Austria Czechia,,,,,Matěj,2004.0
136425,139651,Matyáš Šapovaliv,2004-02-12,Praha (Prague),Hlavní město Praha,CZE,Czechia,189.0,81.0,,2.3333333333333335,Matyáš,2004.0
136255,139479,Matvey Michkov,2004-12-09,,,,Russian Federation,,,,,Matvey,2004.0
136271,139495,Mattia Comolli,2004-03-04,Bidogno,Ticino,SUI,Switzerland,,,,,Mattia,2004.0
136125,139348,Matthias Rindone,2004-01-07,Merano,Bolzano-Bozen,ITA,Italy,,,,,Matthias,2004.0
136353,139578,Matthias Bittner,2004-02-13,Bad Aibling,Bayern,GER,Germany,,,,,Matthias,2004.0
136446,139672,Matthew Hamnett,2004-08-11,,,,Singapore,,,,,Matthew,2004.0
136453,139679,Matthew Savoie,2004-01-01,,,,Canada,,,,,Matthew,2004.0
136470,139696,Matthew Jovanovic,2004-09-22,Toronto,Ontario,CAN,Canada,,,,,Matthew,2004.0
136367,139592,Mattheo Reinhard,2004-06-26,,,,Switzerland,,,,,Mattheo,2004.0
136465,139691,Mats Lukas Lindgren,2004-08-26,North Vancouver,British Columbia,CAN,Canada,,,,,Mats,2004.0
136391,139617,Matija Dinić,2004-03-08,Beograd (Belgrade),Beograd,SRB,Serbia,,,,,Matija,2004.0
136323,139548,Mathias John Just Petersen,2004-01-16,Gentofte,Hovedstaden,DEN,Denmark,184.0,84.0,,2.1904761904761907,Mathias,2004.0
135742,138956,Mateo Lorenzo Sauma,2004-06-04,San Carlos de Bariloche,Río Negro,ARG,Argentina,,,,,Mateo,2004.0
138863,142291,Maryam Maghraby,2004-10-07,,,,Egypt,,,,,Maryam,2004.0
136395,139621,Marlon D'Acunto,2004-11-23,Villingen-Schwenningen,Baden-Württemberg,GER,Germany,,,,,Marlon,2004.0
136161,139384,Markéta Mazancová,2004-08-11,,,,Czechia,,,,,Markéta,2004.0
136591,139819,Markéta Nováková,2004-07-02,,,,Czechia,,,,,Markéta,2004.0
136731,139964,Mark Schrott,2004-07-26,,,,Germany,,,,,Mark,2004.0
136152,139375,Marja Linzbichler,2004-05-28,Graz,Steiermark,AUT,Austria,166.0,54.0,,3.074074074074074,Marja,2004.0
136576,139803,Marius Goncear,2004-12-27,,,,Republic of Moldova,,,,,Marius,2004.0
136745,139978,Marilù Poluzzi,2004-03-10,Bologna,Bologna,ITA,Italy,,,,,Marilù,2004.0
136681,139913,Marie Hahnl,2004-11-12,,,,Germany,,,,,Marie,2004.0
141833,145414,Maria Machava,2004-08-17,,,,Mozambique,,,,,Maria,2004.0
136225,139449,Marek Potšinok,2004-09-09,Tallinn,Harjumaa,EST,Estonia,,,,,Marek,2004.0
136701,139933,Manon Kaji,2004-08-24,,,,Japan,,,,,Manon,2004.0
136051,139273,Mana Kawabe,2004-10-31,Nagoya,Aichi,JPN,Japan,,,,,Mana,2004.0
136370,139595,Maks Perčič,2004-04-02,Maribor,Maribor,SLO,Slovenia,,,,,Maks,2004.0
136156,139379,Makoto Ito,2004-05-02,,,,Japan,,,,,Makoto,2004.0
136372,139598,Magnus Remmer Mortensen,2004-05-18,Aalborg,Nordjylland,DEN,Denmark,186.0,87.0,,2.1379310344827585,Magnus,2004.0
136334,139559,Maddox Fleming,2004-02-13,Rochester,Minnesota,USA,United States,,,,,Maddox,2004.0
136260,139484,Mack Stewart,2004-06-18,,,,Great Britain,,,,,Mack,2004.0
137546,140908,Ləman Əlimuradova,2004-11-29,,,,Azerbaijan,,,,,Ləman,2004.0
143625,147278,Lydia Jacoby,2004-02-29,Anchorage,Alaska,USA,United States,,,,,Lydia,2004.0
136144,139367,Lukas Wyser,2004-07-22,,,,Switzerland,,,,,Lukas,2004.0
136197,139421,Lukas Swedin,2004-04-16,,,,Sweden,,,,,Lukas,2004.0
136509,139735,Lukas Heuberger,2004-04-24,Linz,Oberösterreich,AUT,Austria,170.0,62.0,,2.7419354838709675,Lukas,2004.0
136535,139761,Lukas Peccei,2004-10-01,Brunico,Bolzano-Bozen,ITA,Italy,,,,,Lukas,2004.0
136291,139515,Ludmilla Bourcet,2004-01-15,,,,France,,,,,Ludmilla,2004.0
139322,142788,Lucile Tessariol,2004-01-06,Bordeaux,Gironde,FRA,France,,,,,Lucile,2004.0
136177,139400,Lucie Gruntová,2004-03-15,,,,Czechia,,,,,Lucie,2004.0
136006,139226,Luca Harrington,2004-02-19,,,,New Zealand,,,,,Luca,2004.0
136210,139434,Luca Márton,2004-07-26,Budapest,Budapest,HUN,Hungary,,,,,Luca,2004.0
142254,145856,Luana Alonso,2004-03-19,,,,Paraguay,,,,,Luana,2004.0
136256,139480,Louis Füllemann,2004-03-30,,,,Switzerland,,,,,Louis,2004.0
136475,139701,Louana Bigler,2004-02-21,,,,Switzerland,,,,,Louana,2004.0
136458,139684,Loris Uberti,2004-08-05,,,,Switzerland,,,,,Loris,2004.0
135457,138671,Loreta Beķerniece,2004-01-16,Vijciems,Valkas novads,LAT,Latvia,,,,,Loreta,2004.0
136349,139574,Lola Liang,2004-05-01,Frankfurt am Main,Hessen,GER,Germany,,,,,Lola,2004.0
136351,139576,Lisa Poletti,2004-03-18,,,,Switzerland,,,,,Lisa,2004.0
136386,139612,Lisa Schröfl,2004-01-03,Graz,Steiermark,AUT,Austria,166.0,59.0,,2.8135593220338984,Lisa,2004.0
137614,140977,Lisa Vaelen,2004-08-10,Bonheiden,Antwerpen,BEL,Belgium,,,,,Lisa,2004.0
136320,139545,Linnéa Pettersson Dove,2004-03-27,,,,Sweden,,,,,Linnéa,2004.0
136450,139676,Linnea Adelbertson,2004-08-21,Södertälje,Stockholm,SWE,Sweden,,,,,Linnea,2004.0
136248,139472,Linas Dėdinas,2004-10-11,,,,Lithuania,,,,,Linas,2004.0
136442,139668,Lina Meijer,2004-05-16,,,,Luxembourg,,,,,Lina,2004.0
136312,139537,Lin Wei-Yu,2004-12-02,,,,Chinese Taipei,,,,,Lin,2004.0
136179,139402,Lily Teister,2004-09-21,,,,Germany,,,,,Lily,2004.0
136435,139661,Lian Bichsel,2004-05-18,Wolfwil,Solothurn,SUI,Switzerland,,,,,Lian,2004.0
136116,139339,Liam Kapeikis,2004-06-28,Wenatchee,Washington,USA,United States,,,,,Liam,2004.0
136430,139656,Liam Svendsberget-Kruse,2004-10-07,Oslo,Oslo,NOR,Denmark,183.0,79.0,,2.3164556962025316,Liam,2004.0
136249,139473,Levente Hegedűs,2004-02-19,Székesfehérvár,Fejér,HUN,Hungary,174.0,64.0,,2.71875,Levente,2004.0
136102,139325,Letizia Roscher,2004-10-07,Chemnitz,Sachsen,GER,Germany,,,,,Letizia,2004.0
136403,139629,Leonie Böttcher,2004-07-23,,,,Germany,,,,,Leonie,2004.0
136436,139662,Lenni Koschuh,2004-12-25,,,,Switzerland,,,,,Lenni,2004.0
136352,139577,Leni Michellod,2004-04-07,,,,Switzerland,,,,,Leni,2004.0
140065,143562,Lauren Lee,2004-02-12,,,,Haiti,,,,,Lauren,2004.0
141525,145092,Lara Dashti,2004-01-24,,,,Kuwait,,,,,Lara,2004.0
136847,140083,Lansiya Dmytrieva,2004-06-04,,,,Ukraine,178.0,65.0,,2.7384615384615385,Lansiya,2004.0
136134,139357,Lane Hutson,2004-02-14,Holland,Michigan,USA,United States,,,,,Lane,2004.0
137569,140932,Lacarthea Cooper,2004-03-25,,,,The Bahamas,,,,,Lacarthea,2004.0
136315,139540,Kyoka Tsutsumi,2004-04-21,,,,Japan,,,,,Kyoka,2004.0
136061,139283,Kseniya Sinitsyna,2004-08-05,Tver,Tver,RUS,Russian Federation,,,,,Kseniya,2004.0
142392,145999,Krzysztof Chmielewski,2004-06-08,,,,Poland,,,,,Krzysztof,2004.0
140013,143510,Krystalenia Gialama,2004-08-27,Athina (Athens),Attiki,GRE,Greece,176.0,66.0,,2.6666666666666665,Krystalenia,2004.0
136170,139393,Kristína Slováková,2004-04-29,,,,Slovakia,,,,,Kristína,2004.0
136368,139593,Kristina Chernova,2004-05-26,,,,Kazakhstan,,,,,Kristina,2004.0
136355,139580,Konrad Kudeviita,2004-04-27,Tallinn,Harjumaa,EST,Estonia,,,,,Konrad,2004.0
144848,148551,Kokomo Murase,2004-11-07,Gifu,Gifu,JPN,Japan,,,,,Kokomo,2004.0
138528,141937,Kohl Tamarua-Horton,2004-05-04,,,,Cook Islands,,,,,Kohl,2004.0
137060,140322,Kocha Delic,2004-03-11,Mississauga,Ontario,CAN,Canada,,,,,Kocha,2004.0
136837,140073,Klára Ulrichová,2004-05-14,Valašské Meziříčí,Zlínský kraj,CZE,Czechia,,,,,Klára,2004.0
136011,139231,Klemen Vidmar,2004-02-04,,,,Slovenia,,,,,Klemen,2004.0
136327,139552,Klara Kenttälä,2004-09-13,,,,Sweden,,,,,Klara,2004.0
135973,139190,Kirsty Muir,2004-05-05,,,,Great Britain,,,,,Kirsty,2004.0
136147,139370,Kirill Dolzhenkov,2004-04-20,,,,Russian Federation,,,,,Kirill,2004.0
136265,139489,Kirill Kudryavtsev,2004-02-05,,,,Russian Federation,,,,,Kirill,2004.0
136421,139647,Kimberly Collard,2004-07-19,,,,Netherlands,,,,,Kimberly,2004.0
140034,143531,Kimberly Ince,2004-10-10,,,,Grenada,,,,,Kimberly,2004.0
136365,139590,Kim Sang-Yeob,2004-02-26,,,,Republic of Korea,,,,,Kim,2004.0
141424,144969,Kim Je-Deok,2004-04-12,,,,Republic of Korea,,,,,Kim,2004.0
144898,148604,Kiana Kryeziu,2004-11-11,,,,Kosovo,,,,,Kiana,2004.0
136424,139650,Kerem Alsan,2004-08-20,,,,Türkiye,,,,,Kerem,2004.0
141929,145514,Keet Oldenbeuving,2004-09-01,,,,Netherlands,,,,,Keet,2004.0
138063,141452,Katrina Bellio,2004-08-01,Mississauga,Ontario,CAN,Canada,,,,,Katrina,2004.0
136331,139556,Katharina Häckelsmiller,2004-08-27,Bobingen,Bayern,GER,Germany,,,,,Katharina,2004.0
136929,140165,Kateřina Macháčková,2004-09-24,,,,Czechia,,,,,Kateřina,2004.0
136096,139319,Katarina Wolfkostin,2004-10-09,Ann Arbor,Michigan,USA,United States,,,,,Katarina,2004.0
135890,139104,Katariina Klammer,2004-02-16,,,,Estonia,,,,,Katariina,2004.0
136373,139599,Kasper Kulonummi,2004-03-01,Helsinki,Uusimaa,FIN,Finland,,,,,Kasper,2004.0
136476,139702,Karolína Veverková,2004-09-22,,,,Czechia,175.0,71.0,,2.464788732394366,Karolína,2004.0
136346,139571,Karolina Hengelmüller,2004-05-13,Krems an der Donau,Niederösterreich,AUT,Austria,169.0,64.0,,2.640625,Karolina,2004.0
144679,148375,Karina Safina,2004-05-28,Chelyabinsk,Chelyabinsk,RUS,Georgia,,,,,Karina,2004.0
136171,139394,Kang Si-Hyun,2004-01-13,,,,Republic of Korea,,,,,Kang,2004.0
136686,139918,Kamilla Kozuback,2004-05-05,Calgary,Alberta,CAN,Canada Hungary,164.0,52.0,,3.1538461538461537,Kamilla,2004.0
136252,139476,Kalle Varis,2004-03-11,Imatra,Etelä-Karjala,FIN,Finland,,,,,Kalle,2004.0
145373,149096,Kai Owens,2004-08-16,,,,United States,,,,,Kai,2004.0
136201,139425,Júlia Térmens,2004-03-15,,,,Spain,,,,,Júlia,2004.0
136126,139349,Justin Côté,2004-07-11,Salaberry-de-Valleyfield,Québec,CAN,Canada,,,,,Justin,2004.0
145259,148979,Juraj Slafkovský,2004-03-30,Košice,Košice,SVK,Slovakia,192.0,102.0,,1.8823529411764706,Juraj,2004.0
136733,139966,Juliette Pelchat,2004-12-04,,,,Canada,,,,,Juliette,2004.0
136295,139519,Julia Kohberg,2004-01-09,Hemer,Nordrhein-Westfalen,GER,Germany,,,,,Julia,2004.0
136380,139606,Julia Perjus,2004-11-17,,,,Sweden,,,,,Julia,2004.0
136838,140074,Julia Mühlbacher,2004-08-02,Braunau am Inn,Oberösterreich,AUT,Austria,158.0,48.0,,3.2916666666666665,Julia,2004.0
139007,142444,Julia Benedetti,2004-09-25,La Coruña,La Coruña,ESP,Spain,,,,,Julia,2004.0
136289,139513,Juho Lukkari,2004-01-29,Hyvinkää,Uusimaa,FIN,Finland,,,,,Juho,2004.0
136122,139345,Joris Valčiukas,2004-02-25,,,,Lithuania,,,,,Joris,2004.0
136932,140168,Jordan Stolz,2004-05-21,West Bend,Wisconsin,USA,United States,,,,,Jordan,2004.0
136200,139424,Jonas Taibel,2004-08-19,,,,Switzerland,,,,,Jonas,2004.0
136314,139539,Jonas Dobnig,2004-03-10,Villach,Kärnten,AUT,Austria,176.0,65.0,,2.707692307692308,Jonas,2004.0
136419,139645,Jonas Karup Haugaard,2004-02-22,Aalborg,Nordjylland,DEN,Denmark,171.0,69.0,,2.4782608695652173,Jonas,2004.0
136630,139861,Jolana Hradilová,2004-06-29,,,,Czechia,,,,,Jolana,2004.0
136148,139371,Joakim Kemell,2004-04-27,Jyväskylä,Keski-Suomi,FIN,Finland,,,,,Joakim,2004.0
136626,139857,Jiří Konvalinka,2004-11-27,,,,Czechia,,,,,Jiří,2004.0
136226,139450,Jimmy Snuggerud,2004-06-01,Minneapolis,Minnesota,USA,United States,,,,,Jimmy,2004.0
136877,140113,Jill Gander,2004-12-22,,,,Switzerland,,,,,Jill,2004.0
136263,139487,Jessie Taylor,2004-05-17,,,,Great Britain,,,,,Jessie,2004.0
139544,143019,Jessica Gadirova,2004-10-03,Dublin,Dublin,IRL,Great Britain,152.0,,,,Jessica,2004.0
136513,139739,Jere Lassila,2004-03-08,,,,Finland,,,,,Jere,2004.0
137041,140277,Jenning de Boo,2004-01-22,,,,Netherlands,,,,,Jenning,2004.0
139543,143018,Jennifer Gadirova,2004-10-03,Dublin,Dublin,IRL,Great Britain,153.0,,,,Jennifer,2004.0
135976,139194,Jenna Riccomini,2004-03-12,Seneca,South Carolina,USA,United States,,,,,Jenna,2004.0
138562,141972,Jayla Pina,2004-07-23,,,,Cabo Verde,,,,,Jayla,2004.0
